,id,created_at,username,location,following,followers,retweet_count,search_term,text
4864,1.51E+18,26/03/2022 10:11,florestaqueen,"Torquay, UK",5833,5867,0,overfishing,"@AndrewBrazier1 @hybridmoments97 @TommyGribbin Pollock, sorry but I threw them..didn’t like the taste and kids have more taste buds then adults, so only cod will do. And because of overfishing it will become more expensive unfortunately."
4865,1.51E+18,26/03/2022 6:15,KevinBCroft2,,0,2,0,overfishing,"@JoeBiden CHINA 🇨🇳 IS OVERFISHING, POLLUTING, SPREADING COMMUNISM, DISEASES, FENTANYL, BUYING UP FARMLAND, AND WILL SOON CONTROL ALL MEDICATIONS AND THE SEMICONDUCTOR MARKET! 
YOU GO JOE!"
4866,1.51E+18,26/03/2022 4:51,ishinobu_actual,Oregon (US),90,510,0,overfishing,"@ECOWARRIORSS Worldwide, governmental leaders cling to the plutocratic status quo. And voters keep electing conservatives. That makes self-extinction this century a certainty. https://t.co/AC9PdhlNKR On overfishing: https://t.co/Sufct2ZeQl."
4867,1.51E+18,26/03/2022 3:49,Steele87871254,"Los Angeles, CA",457,68,1,overfishing,"Thank you @TuckerCarlson for highlighting the plight of our oceans &amp; marine life. Tucker is correct, too many people (especially ocean advocates) don't talk about the massive overfishing and pollution that China is doing to our oceans. 

#fishyfridays #endangeredspecies https://t.co/GZhoDXSSgB"
4868,1.51E+18,26/03/2022 3:16,Doright22Dr,Florida Boy ,183,19,0,overfishing,"[ 150 Ant-LGBTQ Bills, Introduced In 2022. ] America Overfishing, Of Humen Rights. Who Curbing You?  [#FineOtherCampaighnTool] #WeInThisTogetherAmericaUKraineStrong - Stay Safe &amp; Enjoy.  https://t.co/nM6j3sIBTR via @YouTube"
4869,1.51E+18,26/03/2022 2:57,LadyAg72,"Texas, USA",4993,4544,1,overfishing,"@GhostDefense @ChunkyButtNY @KittyTigerlily1  @Anthony4242 @truth_sniper @Hfmbears @NotTyranny @adfigg @KT10030689 @DarbyDespencer @KittyKatStaxx00 @CharlesStrain14
#VeritasVincit

China fished out their own waters. Now fishing in America &amp; Canada!

https://t.co/1CE8zxGR40"
4870,1.51E+18,26/03/2022 2:40,BigBingConsumer,,182,28,0,overfishing,"@AccidentLiberty Fishing licenses fund wildlife conservation efforts, and help prevent overfishing, I wasn't aware Libertarians are anti-biodiversity"
4871,1.51E+18,26/03/2022 2:02,ProdigalBonchea,,209,45,0,overfishing,@RepWeinstein Seems like you are overfishing. Fish too much the ocean ecosystem falls  down and if you take guns away you eliminate the ability for communities to defend themselves.
4872,1.51E+18,26/03/2022 1:53,SamWilkes_,"Wallabi Point, New South Wales",33,25,1,overfishing,What a great idea to incorporate Virtual Reality into a unit of work on #lifebelowwater. We could show students the devastating effects of pollution and overfishing on our oceans #UoNteach #educ4750 #sdg14 https://t.co/NZihWecV2n
4873,1.51E+18,26/03/2022 1:46,CaitlanTull,,21,22,0,overfishing,Love this practical and engaging overfishing activity. Have a look at some students completing it https://t.co/DGf7F97Cpb. This would be a great way to show how overfishing is depleting our oceans.
4874,1.51E+18,26/03/2022 1:31,CaitlanTull,,21,22,0,overfishing,@AbigailDarcy4 What an effective way to utilise ICT to create a hands on practical learning experience for our students. I love how you mentioned not only showing students the effects of overfishing but keeping it positive by showing them things people are doing to help!
4875,1.51E+18,26/03/2022 1:29,CaitlanTull,,21,22,0,overfishing,"@AbigailDarcy4 Wow, what an interesting statistic! Yes we definitely need to educate our students on the importance of only taking what we need. I love how that website defines overfishing, thanks for sharing!"
4876,1.51E+18,26/03/2022 1:04,pdjmoo,USA and Global,4101,5417,0,overfishing,"@Meldawson6 🐟SEAFLOOR CARNAGE
The Truth about #BottomTrawling.
Turning seafloor into deserts, destroying unknown #ecosystems #oceans #fishing #fish #overfishing #ecocide #biodiversity 
 @seaspiracy #seaspiracy
👇
https://t.co/G7M1hb7280"
4877,1.51E+18,26/03/2022 0:47,vegan_v_vegan,Earth,3703,3768,0,overfishing,"Every day I see so much evil:
Yulin, pig gondolas, kill shelters, horse slaughter, wet markets, foie gras, Faroe islands, trophy hunting, abuse, poaching, factory farms, overfishing...
Now the next horror: octopus farming!
https://t.co/YixbS95QoB
#vegan #GoVegan"
4878,1.51E+18,26/03/2022 0:34,wilts59,"Texas, USA",146,75,0,overfishing,@MattWalshBlog I think requiring a fishing license is fine.  It helps fund the Fish and Game Service which is needed to keep the fishing good and not having overfishing.
4879,1.51E+18,26/03/2022 0:25,pdjmoo,USA and Global,4101,5417,3,overfishing,"@ECOWARRIORSS 🌊WATCH
An Exceptional Award Winning Film                                     
""PLANET OCEAN"" (1:29:00)
https://t.co/NSKbfBABpJ

🐟TO THE LAST FISH!
5 reasons you should be super worried about #SuperTrawlers
@AnimalsAus #Overfishing #oceans #ecocide #fish 
https://t.co/sofmuqVqpc"
4880,1.51E+18,26/03/2022 0:15,pdjmoo,USA and Global,4101,5417,1,overfishing,"@ECOWARRIORSS 🐟TO THE LAST FISH
👇
EMPTYING OUR OCEANS
Wrecking the #Ocean Ecosystem: 
• Overfishing, 
• Collapsing Fisheries, • Ocean Dependent Species Starving
#seaspiracy @seaspiracy #extinction #OverFishing #Oceans
👇
https://t.co/iBOyu6hbg0"
4881,1.51E+18,26/03/2022 0:10,joe_torgerson93,"Portland, OR",361,11848,0,overfishing,Criminals rarely ask for a license before carrying a gun and using it. Overfishing is a big deal. My solution is to also regulate the larger commercial fishing companies to a greater extent https://t.co/kF3BiFrSQW
4882,1.51E+18,25/03/2022 23:54,UrbanPlates,,731,1271,0,overfishing,"Fun Fact: Our salmon is certified sustainable by the Aquaculture Stewardship Council, which means we’re minimizing impact on the ocean and preventing overfishing 🌊 https://t.co/sTuD3QGN6x"
4883,1.51E+18,25/03/2022 23:13,ICRObservatory,https://www.facebook.com/ICRI.,23,15,7,overfishing,"#Seahorses, #Pipefishes, #Sticklebacks, and their relatives face many threats, including #Habitat loss #West #Ketlina #Pollution #Dredging #ClimateChange #Hurricanes #invasive #species, and direct exploitation in the form of #Overfishing and #Bycatch #DataDeficient @IUCNRedList https://t.co/93bC9NHsnf"
4884,1.51E+18,25/03/2022 23:07,justinreinhart,"Los Angeles, CA",153,39,0,overfishing,@RepWeinstein Maybe you should think about it? There needs to be limits on overfishing but there’s no limits on self-defense.
4885,1.51E+18,25/03/2022 22:26,Liebchen59,"San Jose, CA",1959,1055,0,overfishing,"@clintolsen @RepWeinstein Sure, because overfishing is not really a thing."
4886,1.51E+18,25/03/2022 21:57,rstephensx87,"Somewhere, Kentucky",524,276,0,overfishing,"@RepWeinstein One is for protection, the other is for conservation and to provide funding for the states conservation efforts, as well as acting as a limit to overfishing and over hunting populations, for fucks sake you’re the best your constituents had to choose from for real?"
4887,1.51E+18,25/03/2022 21:39,MarineGenomics,,1762,1386,1,overfishing,"#marine #ecosystem @MissionBlue: 'The Coastal Waters of the Black River District is home to many endemic species that are threatened by overfishing and pollution. Establishing protected areas would help safeguard fragil… https://t.co/KdOUKpEKKW, see more https://t.co/Cl8QqZzu2E"
4888,1.51E+18,25/03/2022 21:14,SHARKSTEWARDS,"Sausalito, California",731,3859,1,overfishing,"Purina, MArs petfoods test positive for endangered sharks meat 
https://t.co/uejEIT2gJh

@ConGen330WV  @peta #savesharks #overfishing"
4889,1.51E+18,25/03/2022 21:12,ben_janitor,"Michigan, USA",1428,53,0,overfishing,@JustMightyJake Due to overfishing this is no longer true
4890,1.51E+18,25/03/2022 20:34,obnoxious_pony,"Fort Smith, AR",413,57,0,overfishing,@KasaiKaiser It’s to prevent overfishing and establish a revenue stream for local game and wildlife. Its also used as verification that you are a US citizen as you have to have photo ID to get one. American waterways already face enough troubles without overfishing.
4891,1.51E+18,25/03/2022 20:14,BosozokuTerKen,Neo-Tokyo,1867,1485,2,overfishing,"First off, overfishing is a genuine problem. Secondly, fuck you. Will not be infringed. https://t.co/JDTpHL0h5I"
4892,1.51E+18,25/03/2022 19:51,havard_lindheim,,89,48,0,overfishing,"@sony_amaha For the fishing, though, the economy isn't important. $1M/day is nothing. The ecological factor is everything.

In large parts of the seas, fishing is ruined due to overfishing. It is crucial to cooperate on fishing quotas, else it may strike the entire North Atlantic Sea."
4893,1.51E+18,25/03/2022 19:47,Rob_Silvermyst,"Austintown, OH",1353,805,0,overfishing,@RepWeinstein One preserves species from overfishing/overhunting. The other enables people to protect themselves. These are not the same. https://t.co/NKHjaTsiQM
4894,1.51E+18,25/03/2022 19:36,LuckyLynx1,Alligator/Caution,220,80,0,overfishing,@AndrewRogovets @AccidentLiberty nah bro natural resources is definitely in govt responsibility. we gotta have some control over it otherwise you end up overfishing and hurting the wild fish populations
4895,1.51E+18,25/03/2022 19:34,LuckyLynx1,Alligator/Caution,220,80,0,overfishing,"@RustyL14 @AccidentLiberty prevents overfishing, if we didn't regulate natural resources we'd end up severely damaging the populations of wild fish."
4896,1.51E+18,25/03/2022 19:24,GPREINC,"Omaha, Neb.",1170,1638,1,overfishing,The majority of our planet is covered in oceans. We are actively finding ways to protect these ecosystems through the production of plant-based protein to reduce overfishing and support the growth and health of a wide range of fish species. https://t.co/Ed5vCnSnV7 https://t.co/SgBSoWh2rO
4897,1.51E+18,25/03/2022 19:15,PeacemakerRD58,Washington,345,218,0,overfishing,"@Earthjustice Maybe the new regulations need to include better overfishing restrictions, with greater penalties for violators. Combined with better regulations of aquatic contamination, inclusive of thermal energy."
4898,1.51E+18,25/03/2022 19:05,Expat_Matt,A beach in Rosarito,178,305,0,overfishing,"@cacameronGOP Whoa there. Overfishing is a real thing.

Plenty of people to go around though."
4899,1.51E+18,25/03/2022 18:41,AMCostaRicaNews,"San José, Costa Rica",52,923,0,overfishing,"The agreement addresses ocean ecosystem degradation, overfishing, and illegal, unreported, and unregulated fishing. Continue reading  👉   https://t.co/Al8KZuoe9R
#AMCostaRica #CostaRica https://t.co/HRa5LuWI9S"
4900,1.51E+18,25/03/2022 18:35,Austindevon49,the wet coast of Canada,331,306,0,overfishing,Guarding against overfishing is important to our environment. https://t.co/M0NMfTGJsE
4901,1.51E+18,25/03/2022 18:00,tradishskinbyrd,Stolen Kalapuya Territory,3983,4290,0,overfishing,"@d186n @RepWeinstein No. Couple reasons. First off, I can’t speak for OH, but most states use license fees to pay for conservation efforts and for DFW agencies, which helps protect wildlife. Second, fishing should be restricted so overfishing doesn’t happen and tribal treaties and rights are enforced"
4902,1.51E+18,25/03/2022 17:57,GalanaPen,"Galana, Kenyan Coast",902,877,12,overfishing,Parrot fishes spend 90% of their day eating algae and dead coral. They clean our reefs. This makes them an important part of our ecosystem. Most of the reefs across the tropics are full of algae due to overfishing of the parrot fish and other herbivores. https://t.co/jV9kiBUKEm
4903,1.51E+18,25/03/2022 17:54,Fission1973,southern USA,950,209,0,overfishing,"@Smartgenius19 @MattyiceOO7 @MachoFredSavage @MattWalshBlog I have a license for both hunting and fishing. Don't kid yourself. Those licenses don't prevent over hunting, or overfishing. The myth is that they pay for game wardens and govt conservation efforts. They never show us the gains tho. Like most licenses, it's a money grab."
4904,1.51E+18,25/03/2022 17:49,Ariadna03563287,,32,15,0,overfishing,"@MatinezDafne @cmanuelbuenoc Exactly, I think that overfishing is a problem that all states must work to avoid. However, there will always be international actors who do not comply with the rules."
4905,1.51E+18,25/03/2022 17:48,kipishtheknave,On the frontlines,573,51,0,overfishing,"@AmusedNarwhal @MattWalshBlog Overfishing is the only reasonable part.
Education? Bullshit
Minimum safety bullshit."
4906,1.51E+18,25/03/2022 17:28,SignatureWolfe,Kingdom of Heaven,673,938,2,overfishing,"@Tamzilla_52 Technically, the fish license is to keep you from overfishing. But nonetheless, a terrible analogy.

As you can never have too many guns"
4907,1.51E+18,25/03/2022 17:23,Sentient_Media,,286,5713,4,overfishing,"Climate plans rarely address how overfishing drives #ClimateChange through the destruction of ecosystems.

@ian_urbina reports on marine researchers calling on governments to restore #ocean biosystems as a way to drastically slow the #ClimateCrisis. 8/10
https://t.co/xqiH9yP7Z4"
4908,1.51E+18,25/03/2022 17:23,Sentient_Media,,286,5713,2,overfishing,"Aquaculture has been developed in response to #overfishing.

Fish farms are also called “#FactoryFarms of the sea” because they resemble land-based factory farms in many ways, including their detrimental impacts on animals and local communities. 5/10
https://t.co/VH1NnGwK08"
4909,1.51E+18,25/03/2022 17:23,Sentient_Media,,286,5713,2,overfishing,"The oceans are home to around 80% of life on Earth, but marine life is threatened by commercial #fishing.

Only 1.5% of the #ocean has been declared a protected area and more than 80% of these protected areas still allow fishing. 4/10
https://t.co/N4crO5ycZa"
4910,1.51E+18,25/03/2022 17:21,Chistery1,,40,276,0,overfishing,"Honestly surprised by the low percentage drop in “sustainably harvested” fish. I would’ve thought that 80s health craze popularizing fish consumption, combined with overfishing, bycatch, &amp; retaining destructive methods, the percentage drop would’ve been much higher"
4911,1.51E+18,25/03/2022 16:44,RCortKirkwood,,3705,1606,1,overfishing,"States require fishing licenses to stop overfishing; i.e., to protect fish.

States permit concealed carry, with or without a permit, to stop victimization;  i.e., to protect human beings.

There. I thought about it. https://t.co/DTw2thhbtf"
4912,1.51E+18,25/03/2022 16:13,AkashSystems,San Francisco ,103,307,0,overfishing,"According to @WWF, overfishing is one of the biggest threats to ocean health

Every single day, tons of fish are taken out of the sea, and they are not given enough time to naturally replenish

We are destroying our seas"
4913,1.51E+18,25/03/2022 16:11,Robert_Suits,,1227,1014,0,overfishing,This is an industry which operated in near-complete uncertainty about the capacity of the fisheries. Overfishing led to tens of thousands of jobs lost.
4914,1.51E+18,25/03/2022 16:07,Sandman_Slim101,"Washington, USA",4178,1849,0,overfishing,"@RepWeinstein Well, you don't want overfishing. 2A for the win!"
4915,1.51E+18,25/03/2022 16:06,Sandman_Slim101,"Washington, USA",4178,1849,0,overfishing,"@DaddyWarpig Overfishing is a thing, so thats important..."
4916,1.51E+18,25/03/2022 16:05,AmusedNarwhal,,821,24,0,overfishing,"@MattWalshBlog Fishing license is reasonable for: managing natural resource (prevent overfishing when an issue), collecting fees for game wardens etc., education re rules (no cruel practices), and ensuring a minimum level of safety (imagine an upsurge in drownings leading to a swim requirement)"
4917,1.51E+18,25/03/2022 16:02,ELI_Ocean,"Washington, D.C.",780,876,0,overfishing,"The @UN did not come to an agreement on a landmark #HighSeas treaty to protect #BBNJ, or biodiversity beyond national jurisdiction, from harms of shipping, overfishing, and other threats. A final negotiation session is expected late this summer. https://t.co/k3czWPrTJG"
4918,1.51E+18,25/03/2022 16:00,Hub4Climate,UK,731,810,0,overfishing,"We also shot a film in India with @giridharnayakki to capture the story of the Mogaveera fisherfolk community.

Watch how #overfishing is affecting the stunning coastal town of Malpe, and learn how traditional knowledge can safeguard the ecosystem: https://t.co/jmkyOwMBtg https://t.co/G205dfjk6D"
4919,1.51E+18,25/03/2022 16:00,thecornerdoteu,Global,1723,1769,0,overfishing,"It’s usually #China, #Japan and the #US that come to mind first when the issue of #overfishing is brought up, but what’s often overlooked is the fact that the EU has to take a big part of the blame as well https://t.co/jddzpPtVT2 https://t.co/CcT10I2AY6"
4920,1.51E+18,25/03/2022 15:41,EarthboundFilms,,774,380,0,overfishing,"@saoirse_mchugh ""Overfishing"" sounds like an indulgence someone can get away with, like a big dinner.

This is Terminal Decline Fishing, something you can't get away with, like being stabbed in the kidney."
4921,1.51E+18,25/03/2022 15:40,MathMagician0,Outside or The Metaverse,286,110,0,overfishing,@MonkeyCharts Mass harvesting by companies has left the normal man with barely any fish to catch. The populations are nowhere close to where they were because of lack of regulation and overfishing (using large trawl nets that catch any and everything). Some things need oversight
4922,1.51E+18,25/03/2022 15:39,saintimeline,"Austin, TX",1986,287,0,overfishing,@Chubbicorn219 Guarantee he's bitched about overfishing for environmental reasons before
4923,1.51E+18,25/03/2022 15:26,HeyBoSsBar,,1496,103,0,overfishing,Mans doesn't know what overfishing is. https://t.co/HaGmv2tA7h
4924,1.51E+18,25/03/2022 15:25,Irishwildlife,Ireland,2408,33556,33,overfishing,"""Legal action is to be brought against all 27 EU countries over the setting of unsustainable fishing quotas for 2022, two years after a deadline to end overfishing"" 👏

https://t.co/JP6adcVKuK"
4925,1.51E+18,25/03/2022 15:25,ClientEarth,"London, Brussels, Warsaw, Berlin Beijing",3482,38970,13,overfishing,"We are taking action to stop EU ministers allowing rampant overfishing. ""These short-sighted policies are putting at risk the future of our fishing industry and the survival of coastal communities"" said ClientEarth’s lawyer Arthur Meeus to @guardian. https://t.co/l5TNBaAIPX"
4926,1.51E+18,25/03/2022 15:14,TheScreamPits,,1086,197,0,overfishing,Overfishing can lead to extinction of certain species. Carrying a gun only leads to extinction of criminals. https://t.co/VXxykMy3Lw
4927,1.51E+18,25/03/2022 15:12,VeraMPCoelho,,703,963,5,overfishing,"#AGRIFISH @EUCouncil has perpetuated overfishing beyond the legal deadline of 2020. 
@Europarl_EN, who co-legislated on the 2020 deadline, and @EU_Commission ""Guardian of the Treaties"" let them get away with it.
It took an NGO @OceansCE to challenge #AGRIFISH impunity. Well done! https://t.co/8LEg1oDNXL"
4928,1.51E+18,25/03/2022 15:08,hashtaglegs,The Jobsite,311,147,3,overfishing,"Maybe it's because unlicensed, free fishing would lead to overfishing and harm the environment

A gun, or the right to own one, is a God given right of man to rebel against tyrants https://t.co/S2UQ5K6E5j"
4929,1.51E+18,25/03/2022 15:05,ICSF1,Chennai and The Netherlands,4370,2915,0,overfishing,"In the face of #climatechange and overfishing, #artisanal #fishers battle to feed a growing population
https://t.co/jGJz1Z55WG"
4930,1.51E+18,25/03/2022 14:52,MeredithRoe2,Earth,704,528,0,overfishing,@livo_sarah Yes well he doesn’t do a whole lot of good for the oceans ecology either.  Quite cavalier about overfishing.
4931,1.51E+18,25/03/2022 14:47,ARATrustUK,England,1943,595,0,overfishing,"Ancestors of sharks have been swimming in the oceans for as long as 400 million years. These skillful top predators play vital roles in marine ecosystems. Yet, a third of all known species of sharks are threatened with extinction due to overfishing and other human activities. https://t.co/KaP0nF4lxu"
4932,1.51E+18,25/03/2022 14:38,vejaproject,Paris,1196,10398,0,overfishing,"⏩We talked about the Amazon forest, overfishing, and actions and non-actions.
We discussed the effectiveness of climate marches…and much more!
#veja #vejaxseashepherd #seashepherd https://t.co/16bXf62jMv"
4933,1.51E+18,25/03/2022 14:31,Jane_Samuels,Global,8275,9610,0,overfishing,"I have huge respect for ClientEarth and grateful for all their efforts, including their launch of legal action against EU over unsustainable 2022 fishing quotas, 2 years after deadline to end overfishing. Why is the EU ignoring the science? https://t.co/487kEUyjHr"
4934,1.51E+18,25/03/2022 14:29,ivortickle,"Montgomery, AL  USA",201,110,0,overfishing,"Overfishing, chemical runoff, oil spills, warning ocean temperatures"
4935,1.51E+18,25/03/2022 14:09,goodguyjohnn,Brasil,552,124,0,overfishing,@RepWeinstein The difference is that the fishing license is there to help conservation and to stop overfishing. The CCL was only a tax on your constitutional right and did fuckall.
4936,1.51E+18,25/03/2022 14:08,DanielLitvak2,Israel,172,10,0,overfishing,"@LPTN1776 Sure, but how do you prevent overfishing?
Even if you privatize the waters the owner/s would still grant fishing license to deal with overfishing.

Guns are for individual protection, a totally different issue."
4937,1.51E+18,25/03/2022 13:51,benmgoldberg,,572,54,0,overfishing,@elonmusk I figured out the carbon capture technology. All we need to do is stop the overfishing in the seas and use the greatest carbon sink given to us!
4938,1.51E+18,25/03/2022 13:48,ItsLukaBitchUwU,"Houston, TX🌌 ",997,349,0,overfishing,"@RepWeinstein Yep! Because overfishing leads to endangerment and potential extinction. 

Overarming leads to a VEEY polite society. I think conceal carry should be legal everywhere."
4939,1.51E+18,25/03/2022 13:16,retro704,"Thermopolis, WY",743,119,0,overfishing,"@RepWeinstein Good. One needs it to prevent overfishing and ecological collapse, the other doesn't"
4940,1.51E+18,25/03/2022 13:03,fra11965483,Tennessee,498,210,7,overfishing,@BipolarMe81 A fishing license might prevent overfishing. There’s no such thing as overshooting violent criminals and tyrants.
4941,1.51E+18,25/03/2022 13:00,MercyForAnimals,"Los Angeles, CA",1631,308750,40,overfishing,"As wild fish populations collapse from overfishing, the use of unsanitary and inhumane fish farms is rapidly growing. 

Like cow, pig, and chicken factory farms, fish farms have become hot spots for drug-resistant bacteria, the spread of diseases, and animal suffering. 💔 https://t.co/y3MXiXQo2y"
4942,1.51E+18,25/03/2022 12:54,FOE_Fo_Sho,,427,119,0,overfishing,@MachoFredSavage @MattWalshBlog Overfishing is a myth invented by communists to keep good Christian’s from practicing lent. Look it up.
4943,1.51E+18,25/03/2022 12:41,ThomasRoyko,"Toledo, OH",1340,1051,0,overfishing,The fishing license acts as a defacto tax to help state wildlife programs. It also helps prevent overfishing. Apples to oranges. https://t.co/BBBR1fdQu1
4944,1.51E+18,25/03/2022 12:13,EvanBrightfield,"Chicago, IL",545,76,0,overfishing,@RepWeinstein Yes because overfishing can destroy a river/lake. What’s the downside of legally carrying?
4945,1.51E+18,25/03/2022 11:25,price_t_k,"Nairobi, Kenya",134,110,0,overfishing,@RepWeinstein Overfishing
4946,1.51E+18,25/03/2022 11:22,common_eu,,868,771,6,overfishing,"🌊 #Oceans and #coastal areas are vulnerable to #enviromental degradation, #overfishing, #climatechange and #plasticpollution. Are also essential to #human well-being and social and economic #development.

💙 Their conservation and suistainable use are goals of @SDG2030.

#gomed https://t.co/S2rGj12ISc"
4947,1.51E+18,25/03/2022 11:00,RadioKaos2,"Iron City, North America",1771,410,0,overfishing,"I may be fairly new to the state, but isn’t the licensing to prevent overfishing in the lakes? https://t.co/bAvqmwvVkw"
4948,1.51E+18,25/03/2022 9:10,equaltimes,Worldwide,1929,6426,1,overfishing,"🐟Will 2022 mark a turning point in the regulation or banning of bottom trawling? 

➡️https://t.co/YaGQ9tabdP 

#BanBottomTrawling #IYAFA2022 #Overfishing
 #ArtisanalFisheriesAquaculture #Ecosystems https://t.co/BHnXfXvi8q"
4949,1.51E+18,25/03/2022 8:17,OceanCon_Bot,Mid-Atlantic,3,192,0,overfishing,You can't calibrate charismatic environmental impact assessments but synergize students to inspire fore reef overfishing. Be the solution.
4950,1.51E+18,25/03/2022 7:10,LVTYIMBY,"Portland, OR",419,500,0,overfishing,"Overfishing commonly held bodies of water is serious business and should be regulated.

But yeah, the gun thing sucks too. https://t.co/7NttqUJWxA"
4951,1.51E+18,25/03/2022 7:06,johnson13259063,"Dog house, backyard",260,91,0,overfishing,@apollonaut_ @VDAREJamesK Probably something to be said about tragedy of the commons / overfishing but on principle I agree. Probably commercial vs private fishing some line could be drawn
4952,1.51E+18,25/03/2022 7:05,sheddy_a,,67,22,0,overfishing,"@ChinaCG_NYC Oh,  and criminally ghastly levels of overfishing..."
4953,1.51E+18,25/03/2022 6:58,somalia_SFPO,Somalia,252,689,1,overfishing,It's stupid to talk about economic development of the fisheries sector when Somali fishermen don't have access to their own resources. Almost every one of you has got their own deal with Asian trawlers. Now overfishing is a reality and I saw it with my own eyes. Senseless people! https://t.co/y5fjL5IQn2
4954,1.51E+18,25/03/2022 6:01,ConversationUK,,11940,147280,4,overfishing,"""If we really want to protect wild octopus populations we need to move beyond a false choice between devastating overfishing and industrialised farming ...The emphasis should be on decreasing consumption.""

https://t.co/amUJDHhXNK"
4955,1.51E+18,25/03/2022 4:51,JaiyDaWoof,"San Francisco, CA",463,4470,0,overfishing,@tinydinosaurs Wanna have fun? Read about the decline of fishing in Arkansas. Dead resort towns everywhere in. Or there Arkansas after overfishing
4956,1.51E+18,25/03/2022 4:13,FaunaTrade,Florida,1686,1872,8,overfishing,"Who's got 4 tiddies and is the real reason for overfishing in the arctic? Why ""The Ningen"" of course! From my #pixelart @versumofficial collection ""In Case of Cryptids"". Currently sold out. https://t.co/5ksNkJJ1CN"
4957,1.51E+18,25/03/2022 4:05,lifieldgg,"Texas, USA",4848,2334,1,overfishing,"Seabirds are in crisis. Threatened by overfishing, climate change, habitat loss and more, seabird populations around the world have decreased by 70 percent since 1950. Take action with @AudubonSociety and ask your U.S. Representative to #SaveTheSeabirds! https://t.co/drHZe2vMsm"
4958,1.51E+18,25/03/2022 3:47,CaitlanTull,,21,22,0,overfishing,@AbigailDarcy4 What a great resource to introduce our students to the impact of overfishing on our oceans! Thanks for sharing!
4959,1.51E+18,25/03/2022 3:29,ChloeMa66670698,,24,27,0,overfishing,@AbigailDarcy4 Big yes! Overfishing is one of the leading factors to deteriorating oceans. You should check out Sea Shepherd and have a look at their initiative to dealing with these problems!
4960,1.51E+18,25/03/2022 3:08,lacerna_nebulae,"Stillthere, Triggering, Yermum",341,215,0,overfishing,"@Mom_with_medals The use of limits is important, b/c it protects the pop. from overfishing. Overfishing isn't always as big a threat as claimed, but it's important to watch.

Having a license to fish is absurd. However, a lot of states, like my MO, issue licenses governing the total catch count."
4961,1.51E+18,02/04/2022 7:29,CitizenTechiman,"Techiman, Ghana",624,4877,3,sustainable fishing,"President Mahama introduced a closed fishing season when fishing trawlers will be restricted from going for fishing expeditions at sea.
The measure,was a major step in achieving sustainable fishing,also intended to help replenish the depleting fish stock in the marine sub-sector"
4962,1.51E+18,02/04/2022 6:57,blahblahblahuh,,170,25,0,sustainable fishing,@aaronpaul64 @iRothbard @tzaffi @michaelmalice Well you should! super fun to fish st least. Very sustainable as well. You may also learn of the ridiculous regulations placed on both hunting and fishing. The government's lack of understanding of a huge variety of ecosystems within america is atrocious to say the least
4963,1.51E+18,02/04/2022 5:37,kitsychan,,8,11,0,sustainable fishing,"@ARCrusade @TrophyXpose @tarastrong @Protect_Wldlife @PeterEgan6 @_AnimalAdvocate @Animals1st @hilltopgina @trocbe @Lin11W I support the use of animals for drugs like insulin, until an alternative can be found.  I don't want to see people die because of that.  I support sustainable hunting and fishing rights of first nations.  I don't support them ignoring national trade laws and illegal sales."
4964,1.51E+18,02/04/2022 2:46,DonELichterman,"New Jersey, USA",2176,7803,0,sustainable fishing,Ninh Thuận fights illegal fishing to boost sustainable maritime economy – Fairtrade News Today https://t.co/S2BMExFU0t
4965,1.51E+18,02/04/2022 0:13,tdholshouser,"Anchorage, AK",663,140,1,sustainable fishing,"“Countries that depend on fishing both as a source of food and commerce are at risk of greater conflict in the coming years”

This should concern everyone who cares about sustainable fisheries.

Story by @AP via @adndotcom ⬇️

https://t.co/N8X5PSJ7BR"
4966,1.51E+18,01/04/2022 18:59,Coastal_Review,"Newport, N.C.",1299,1731,0,sustainable fishing,"Projects include fish stock research and surveys, public outreach, and activities that protect, manage, conserve, enhance and map critical aquatic habitats that support fish, crustaceans, and shellfish. https://t.co/CwPmHgHj3R"
4967,1.51E+18,01/04/2022 15:16,fishsarah,"Lobster Pot Apartment, Brixham",5001,2407,1,sustainable fishing,"@Nephropseu @fisheriesappg @NFFO_UK @Natures_Voice @NorthSeaWT Looking forward to the presentation Magnus! Getting a lot of interest here already from fishers locally, nationally and from Europe on our project for vessel electrification alongside eco fishing gear systems. Entrenched in research and prototypes for sustainable evolution. https://t.co/H5rSOR4gTy"
4968,1.51E+18,01/04/2022 15:08,WUWMarkets,"The Hague, Netherlands",538,1146,0,sustainable fishing,"WUWM celebrates #IYAFA2022, the International Year of Artisanal Fishing and Aquaculture!

🌊 #Artisanalfisheries and #aquaculture contribute to human #wellbeing, #healthyfoodsystems and #povertyeradication through a #responsible and #sustainable use of aquatic resources. https://t.co/6Ed3NcZ7in"
4969,1.51E+18,01/04/2022 15:05,abhi_254,Planet Earth,259,141,0,sustainable fishing,"@AtriNeeraj @anandmahindra I agree with u, but in India we have fishermen since millenia and I think this way of fishing is sustainable. He is not catching every living being in the water n some ppl don't have anything else to eat. I m a vegetarian myself n don't support killing other being."
4970,1.51E+18,01/04/2022 15:02,DinahVP,"Florida, US",2026,4011,1,sustainable fishing,"Katharine Hayhoe: When is the best time to act on climate &amp; oceans? What is needed? As much as possible. Every step forward, whether it's legislation, or stopping raw sewage or sustainable fishing.  Every little thing helps. Every thing we do makes a difference. #SEJ2022"
