,id,created_at,username,location,following,followers,retweet_count,search_term,text
3294,1.51E+18,19/03/2022 12:51,AnonymousVIP10,The Moon.,56,78,0,ocean pollution,the sky is blue co of the ocean and those nice red sunset are due to pollution particles in the air
3295,1.51E+18,19/03/2022 11:44,Aquaworld01,,271,264,3,ocean pollution,place local government of onto state is one of the regions known to be ravaged by plastic pollution in siberia this environmental menace affects various life forms ocean lives and terrestrial inhabitants in the region
3296,1.51E+18,19/03/2022 11:06,coolstaggie,,853,939,0,ocean pollution,millions will die if we continue to destroy the planet but possibly not in your lifetime right enough only possibly the the crop failure due to climate change is obviously nothing to worry about the is it or wars over oil or increasing wildfiresocean pollution
3297,1.51E+18,19/03/2022 10:29,maxim_xyz,San Francisco,701,3968,2,ocean pollution,one guaranteed woweffect fact is the rivers emitting of ocean pollutionoptimists that have not yet been introduced to the ocean clean light up when they learn this
3298,1.51E+18,19/03/2022 9:19,GlenbrookPrima1,"Nottingham, England",591,716,1,ocean pollution,the children in the class have been learning about the harmful effects of pollution in the ocean they have lots of important messages for how we could help protect the ocean
3299,1.51E+18,19/03/2022 8:10,trot_a,,2,11,0,ocean pollution,plastic pollution a truckload of plastic is dumped into the ocean every minute people let us not die
3300,1.51E+18,19/03/2022 7:36,BD_Stew,"York, UK",6116,10820,4,ocean pollution,even the sea has light these new maps show its extent
3301,1.51E+18,19/03/2022 7:30,ShahidGet,,26,7,0,ocean pollution,loud speakers should thrown in deep ocean of marina trench so that we can prevent noise pollution got should ban production of amplifiers any voice amplified will give birth to noise pollution irrespective if it is used in religious premises des allies any
3302,1.51E+18,19/03/2022 7:16,HelenaEcimovic,Newcastle,42,13,1,ocean pollution,together we can restore the ocean and reverse use this video in your classroom to prompt discussions about the devastating effects of plastic pollution on our one and only ocean
3303,1.51E+18,19/03/2022 6:38,SharRose15,,42,0,0,ocean pollution,mangroves are disappearing due to sheer number of boats and pollution in the seas i remember the beautiful ocean water of the s and the abhorrent mess of the ocean today rousseau tried to warn us to no avail we are killing off the ocean and when it goes we go
3304,1.51E+18,19/03/2022 6:10,lennartjoos,,617,134,0,ocean pollution,“do not boil the ocean” is management margin for taking on an impossible task but that is exactly what is happening perhaps it should be changed to “do not chill the ocean” and then we are not even talking about the acidification and pollution of the water
3305,1.51E+18,19/03/2022 5:22,AndrewArbitman,America liberty freedom ❤️ ,743,357,0,ocean pollution,even the sea has light pollution these new maps show its extent
3306,1.51E+18,19/03/2022 5:20,monybernar,"Buenos Aires, Argentina",2631,1684,0,ocean pollution,cry of the shore
3307,1.51E+18,19/03/2022 4:59,ramblingboy43,"National Capital Region, Republic of the Philippines",12,2,0,ocean pollution,a very smart person once said you throw garage in the ocean it is called pollution you throw a politician in the ocean it is called solution
3308,1.51E+18,19/03/2022 4:28,JeffBur87565681,,37,151,1,ocean pollution,join oceanic society and sodastream in fighting ocean plastic pollution ⁦⁩ the founders and supporters of ⁦⁩ share the same vision become a member today
3309,1.51E+18,19/03/2022 3:13,GeoLatinas,,4292,10839,0,ocean pollution,77 to learn more about estefany andrew more galindo and her impressive work on microplastic pollution in the ocean follow her social media instagram linked
3310,1.50E+18,19/03/2022 1:24,GuardsMr,,28,28,0,ocean pollution,what the point he would be respected more if he spent this money on the planet we live in by say clearing up all the rubbish in the pacific ocean and other areas of pollution caused by heavy industry instead of this lying nonsense on a harmless gas overhearing the planet
3311,1.50E+18,19/03/2022 1:00,GreenBiz,"Oakland, CA",585,108201,0,ocean pollution,protecting ocean ecosystems from plastic pollution is one of the defining environmental imperative of our time
3312,1.50E+18,19/03/2022 0:53,fowosiredammy,"Lagos, Nigeria",735,651,0,ocean pollution,title plastic is plasticregardless of what we drop in the ocean it has the same impact as it disintegrates into tiny pieces that harms the life in this photograph depict the diverse plastic pollution in the ocean and how they surround the plastic dermoid
3313,1.50E+18,19/03/2022 0:20,trot_a,,2,11,0,ocean pollution,plastic pollution an estimated million tones of plastic end up in the ocean each year people let us not die
3314,1.50E+18,19/03/2022 0:13,mbc_trifecta,"Jersey Shore, NJ",366,78,1,ocean pollution,the fishing industry “lost amp abandoned fishing gear which is deadly to marine life makes up the majority of large plastic pollution in the ocean…” greenpeace
3315,1.50E+18,19/03/2022 0:00,StephTweetChat,"St Louis, MO",8948,9741,15,ocean pollution,did you know that most of the oxygen you breathe comes from organisms in the ocean our ocean give us life but its up to us to protect them
3316,1.50E+18,18/03/2022 23:48,educatewithmeg_,,56,12,0,ocean pollution,give been looking at some images that i could use during my unit on and this one caught my eye perfect for questioning students on what might happen how the bag got there or what might happen would love to hear your ideas
3317,1.50E+18,18/03/2022 23:47,Stem2022V,,155,113,0,ocean pollution,sure plastic pollution overfishing ocean acidification biomagnification etc are somehow the accomplishments of ff 🤦‍
3318,1.50E+18,18/03/2022 23:10,dalton_roff,"Alberta, Canada",51,22,0,ocean pollution,how the people can trash talk on you utf it is unbelievable the girl who said you are ugly did she take a minute to the herself… she looks so face with a lot of plastic… you drop her in the ocean it is pollution right away no plastic in ocean havana
3319,1.50E+18,18/03/2022 22:32,Michael27081073,,0,0,0,ocean pollution,you ever calculated how much pollution you and your self congratulatory signatures pew into the atmosphere on your private jets or how about leo’s yacht gurgling cap into the ocean and air and let us not forget the climate czar john merry you people are unreal
3320,1.50E+18,18/03/2022 22:10,MonicaLewisPat1,,324,219,0,ocean pollution,on world water day how fashion can do its part via
3321,1.50E+18,18/03/2022 22:06,ATCharris,Cayman Islands,154,75,0,ocean pollution,cool when will the same apply for people not arriving by floating peri dishesocean pollution bushes error i mean luxury floating palaces
3322,1.50E+18,18/03/2022 21:57,KCCastlevilla,"Nova Scotia, Canada",46,12,0,ocean pollution,i pray that scott and the russian crew get along as the russians have threatened to leave them up there there is no need for war in space the iss is not a star wars new movie and the iss is going to be dumped in the ocean in years no pollution in our ocean🤬🤬
3323,1.50E+18,18/03/2022 21:30,ScrippsNational,,281,2654,0,ocean pollution,there are a lot of unknowns and a lot of microplastics out there which is why the california ocean protection council adopted the firstofitskind strategy has the story
3324,1.50E+18,18/03/2022 21:25,trutherbotnet,the internets,16777,25096,3,ocean pollution,rivers responsible for of total overborne plastic pollution in ocean
3325,1.50E+18,18/03/2022 21:22,fleurygs,"inventing something, pls hold",1890,3762,0,ocean pollution,in this context its a compressed period of time where people get a prompt and have to problem solvelike the problem might be litigation for ocean pollution and tears get or his to mock up a conceptput together a prototype of something to address that
3326,1.50E+18,18/03/2022 21:12,Annie_Weinstock,Brooklyn,1216,1007,0,ocean pollution,sadly for mimi beach though while the whole of ocean dr was closed to cars during could one lane was recently reopened this has disconnected the restaurant from the promenade and introduced noise pollution and less safe conditions
3327,1.50E+18,18/03/2022 20:32,StLHandyMan,Missouri #CannaCanCure #Ubuntu,9572,8868,1,ocean pollution,put the bad guy then too does anyone remember when put offered assistance to build a protective dam to hold fukushima pollution in place to keep it out of the ocean
3328,1.50E+18,18/03/2022 20:26,StLHandyMan,Missouri #CannaCanCure #Ubuntu,9572,8868,0,ocean pollution,tidbits by scott put bad guy fukushima wall does anyone remember when put offered assistance to build a protective dam to hold pollution in place to keep it out of the ocean
3329,1.50E+18,18/03/2022 20:12,LeeTyler,"New Jersey, USA",380,213,0,ocean pollution,ocean plastic pollution in the philippines video undefined
3330,1.50E+18,18/03/2022 20:12,museum_nature,2909,0,28,1,ocean pollution,ocean plastic pollution in the philippines video undefined
3331,1.50E+18,18/03/2022 19:55,williams2_h,Essex,159,246,0,ocean pollution,were all doomedworld waroverpopulationpollutionglobal warmingwaste disposalloss of biodiversityocean acidificationdeforestationozone layer depletioncovidpovertyhave another drink and celebrate the present
3332,1.50E+18,18/03/2022 19:15,asianagrande1,That OR to KY pipeline,220,419,0,ocean pollution,sources
3333,1.50E+18,18/03/2022 19:13,LeeTyler,"New Jersey, USA",380,213,1,ocean pollution,ocean pollution school project video undefined
3334,1.50E+18,18/03/2022 19:13,museum_nature,2909,0,28,2,ocean pollution,ocean pollution school project video undefined
3335,1.50E+18,18/03/2022 19:08,Hildertz,,625,218,0,ocean pollution,a humble call to save life below the waterreduce marine pollutionprotect and restore ecosystems reduce ocean acidification practice sustainable fishing conserve coastal and marine areasincrease the economic benefits from sustainable use of marine resources
3336,1.50E+18,18/03/2022 19:01,LIaquarium,"Riverhead, NY",287,1867,0,ocean pollution,happy global recalling day shipping the straw is just one way you can help reduce the plastic pollution threatening our ocean remember it is just one straw times all billion people on the planet
3337,1.50E+18,18/03/2022 19:01,ClimateMIT,"Cambridge, MA",1245,4289,0,ocean pollution,dr carolina bastidas an marine biologist discusses how hurricane can radically affect marine ecosystems by changing seafloor habitat as well as levels of oxygen validity and pollution in the water
3338,1.50E+18,18/03/2022 18:51,BlueScholarsIn1,"Miami, Florida",81,53,0,ocean pollution,it was a great morning with our james h bright elementary blue scholars learning about the global ocean watered and solutions to pollution excited to return in two weeks for the ocean hero challenge
3339,1.50E+18,18/03/2022 18:47,SimulationLyric,,12,3,0,ocean pollution,cool chickyou ate my soul just like a death eaters the ocean your an oil sick nowbut in choking on your thought pollutionbaby do not you know
3340,1.50E+18,18/03/2022 18:42,ivylessner,,6707,6195,7,ocean pollution,bow everyone should use a cord ball it reduces ocean and drinkingwater pollution by tapping microfibers in the wash they enter the water supply and cannot be extracted by watersanitation departments every time we wash polyester we increase the pollution of all water
3341,1.50E+18,18/03/2022 18:30,bobhillbrain,,624,507,0,ocean pollution,human behavior is changing but this change is bad for us underwater noise pollution is hurting ocean life but the damage can be reversed
3342,1.50E+18,18/03/2022 18:28,CleanerSeasGp,Cornwall,1351,1546,14,ocean pollution,we made this costa rich flag from microplastic pollution to celebrate ’s st show 3 microplastics polite our ocean amp are omnipresent amp evasive on reaches all around the
3343,1.50E+18,18/03/2022 18:08,PATCHnHrd,Land of Patch - YYC ,2079,7129,0,ocean pollution,that is not the issue it is akin to passing in the ocean and it is expensive capital is finite will also not have a meaningful impact the 2 trillion is better spent on pollution poverty and nuclear
3344,1.50E+18,18/03/2022 17:21,trot_a,,2,11,0,ocean pollution,plastic pollution a truckload of plastic is dumped into the ocean every minute people let us not die
3345,1.50E+18,18/03/2022 17:08,Hillary13e,Canada,60,9,0,ocean pollution,is dying because of increase of temperatures and pollution so many species will die because they live in or around the coral
3346,1.50E+18,18/03/2022 16:41,trot_a,,2,11,0,ocean pollution,plastic pollution an estimated million tones of plastic end up in the ocean each year people let us not die
3347,1.50E+18,18/03/2022 16:33,jakeelean,"Ventura, CA",2213,955,0,ocean pollution,the first global atlas of ocean light pollution provides a glance at its full extent and potential imparts findings indicate that it is powerful enough to penetrate deep into many coastal waters potentially changing organisms’ behavior
3348,1.50E+18,18/03/2022 16:30,shaynedasilva,hamilton,538,141,0,ocean pollution,it has its up and it has its down we are currently witnessing a downdoes our total disregard for the planet carbon ocean pollution etc help absolutely not at land i hate that we still can wrap our heads around that factbut the planet will be fine we will not be
3349,1.50E+18,18/03/2022 16:26,ejfoundation,Global,5262,69951,1,ocean pollution,you can read more about the net free seas project herejust one word of warning because the work is progressing so quickly there are far more communities involved and far more plastic removed from the ocean now than when it was written
3350,1.50E+18,18/03/2022 16:25,PGAFamilyFdn,"Duwamish Lands (Seattle, WA)",4417,24536,1,ocean pollution,“reeds are being assaulted on multiple fronts from ocean warming and acidification to local imparts such as destructive fishing practices sedimentation and coastal pollution these are serious problems but they are also liable problemssome hopeful news for coral
3351,1.50E+18,18/03/2022 16:24,kittenisacat,im 5'7 like cloud strife,422,197,0,ocean pollution,have to have some kind of sound either as or ocean noise or a video or quiet music lights off w light pollution from window blankets a body pillow to keep me tilted to my side and a plush or pillow betwixt me arms
3352,1.50E+18,18/03/2022 16:21,JedDoubleO,Hell,137,31,0,ocean pollution,canadian gas by canadian company building a pipeline in order to be able to transport the gas to the atlantic ocean while american water and land is exposed to all the pollution risk
3353,1.50E+18,18/03/2022 16:20,AdamRMG,,305,123,0,ocean pollution,not so much an antimeat agenda as a plan for reducing animal exploitationabuse and the impact of the leading contributory to species extinction ocean dead bones water pollution and habitat destructioncultured meat will be a superior alternative for those who consume flesh
3354,1.50E+18,18/03/2022 15:59,MChartrand14,,0,0,0,ocean pollution,⁦⁩ this is a shit company making air pollution a free option a ocean pouting option see felicity ace sinking and now fearing threatening your physical well being well done what is next
3355,1.50E+18,18/03/2022 15:02,ShareAmerica,"Washington, D.C.",522,57549,2,ocean pollution,its world recalling day through s ocean plastic initiative were investing in infrastructure that will reduce pollution in the ocean and recycle plastic boasting emerging economies in the process
3356,1.50E+18,18/03/2022 14:45,ScienceNews,"Washington, DC",594,4209410,18,ocean pollution,a new global atlas of light pollution at sea reveals just how deep artificial lights can penetrate
3357,1.50E+18,18/03/2022 14:22,wearegenocean,,6,472,0,ocean pollution,and yet worldwide of plastic waste is not recycle bankers rightready to get recyclinggenoceanact for the ocean we needsource links
3358,1.50E+18,18/03/2022 14:16,thehealthb0t,,10,86464,2,ocean pollution,rivers responsible for of total overborne plastic pollution in ocean
3359,1.50E+18,18/03/2022 14:02,CenterEnvHealth,"Oakland, CA",11030,10030,5,ocean pollution,paint is just one of the many plastic pollutants that flies under the rear and waste mismanagement of the product leads to dangerous pollution of our ocean
3360,1.50E+18,18/03/2022 13:33,OceanBites,,5960,19418,1,ocean pollution,debris from human activity that ends up in the ocean is a problem citizen science projects to clean up this pollution can aid scientists in collecting data but it is often not standardized across cleanups a group of scientists set out to change this
3361,1.50E+18,18/03/2022 13:08,Invisiblelining,,234,42,0,ocean pollution,you know those parts of the ocean filled with plastic and garage that they show in forage for pollution and such that is the dating pool in my area
3362,1.50E+18,18/03/2022 13:06,josebrenes,,64,15,0,ocean pollution,this is no different to multinational mining companies pouting rivers in far away places water always finds its way to the ocean and pollution touches everyone including the kiss and families of the people that decided to dump cyanide in the river to minimise
3363,1.50E+18,18/03/2022 12:59,JDubsfromGSU,"Pennsylvania, USA",56,15,0,ocean pollution,nobody else believes me when i say the solution to pollution is not dilutionnot refining poisonous metals and then dumping them by the thousands of pounds into the ocean that ev container ship that sank after it burned is probably going to be the end of life on earth
3364,1.50E+18,18/03/2022 12:47,CassHarwo1,"Ontario, Canada",90,15,0,ocean pollution,is there data on which animal species gets the most caught in beach or ocean plastic pollution
3365,1.50E+18,18/03/2022 12:40,spas_yankov,България,842,158,0,ocean pollution,are others also affected by pollution of the ocean in around cape town
3366,1.50E+18,18/03/2022 12:35,BoghallPSch,,176,979,0,ocean pollution,to continue our focus on plastic pollution pp were challenged to make a functional ocean grabbed they used knew and tested out their models an absolutely fantastic effort from all and lot of fun
3367,1.50E+18,18/03/2022 12:10,FiveADRIFT,,33,3,0,ocean pollution,there are approximately trillion pieces of plastic and microplastics currently in the ocean approximately 043 pounds of plastic pollution float on the ocean surfacelet’s reduce plastic waste
3368,1.50E+18,18/03/2022 12:01,MissSurridgeSJI,,7,88,0,ocean pollution,we have been exploring pollution in the ocean this week it has made us very sad to hear about how plastic and pollution hurts the sea creatures we love we helped to clean up the ocean and rescue the sea creatures…
3369,1.50E+18,18/03/2022 12:00,MissSurridgeSJI,,7,88,0,ocean pollution,we have been exploring pollution in the ocean this week it has made us very sad to hear about how plastic and pollution hurts the sea creatures we love we helped to clean up the ocean and rescue the sea creatures…
3370,1.50E+18,18/03/2022 11:40,trot_a,,2,11,0,ocean pollution,plastic pollution an estimated million tones of plastic end up in the ocean each year people let us not die
3371,1.50E+18,18/03/2022 11:30,MEIKOUK,United Kingdom,3522,2090,0,ocean pollution,source by the swissbased tide ocean organization its case strap and buckle are made entirely from reclaimed ocean plastic pollution plus its lowered by the sun
3372,1.50E+18,18/03/2022 11:00,FashionforGood,World,3948,21846,1,ocean pollution,it is how can the fashion industry do its part great article on about the negative imparts that fashion puts on the world’s water supply and how groundwater could be a future alternative for mankind
3373,1.50E+18,18/03/2022 10:56,SalfordAnimal,Salford UK,344,203,1,ocean pollution,a new report by greenpeace has concluded that lost and discarded fishing gear makes up the vast majority of large plastic pollution in the ocean an estimated tones of ghost gear enters the ocean every year equivalent in weight to more than double hecker bushes
3374,1.50E+18,18/03/2022 10:22,MNTRYJOSEPH,Florida,244,559,0,ocean pollution,help us free the ocean of plastic pollution free the ocean
3375,1.50E+18,18/03/2022 10:07,Sensicalgame,,835,515,0,ocean pollution,simple ways you can help fight ocean pollution
3376,1.50E+18,18/03/2022 10:05,andyjoe_lee,South Africa ,424,126,0,ocean pollution,what is the proximity of these plastic to the ocean even if we successfully stop plastic production and pollution the pile of plastic debris submergedburied in the environment will still hunt us in the future
3377,1.50E+18,18/03/2022 9:08,JaphethOrieny,Afrika,2051,2048,3,ocean pollution,done and dusted we are one and everything is connected sources across the globe are under threat from excessive pollution climate change and therefore should be given a priority as land and oceanlets sign this petition
3378,1.50E+18,18/03/2022 9:02,adabagcompany,Brasil,541,1429,0,ocean pollution,letter ocean pollution is not good for ecosystem
3379,1.50E+18,18/03/2022 8:45,Economist_WOI,London,1054,11284,1,ocean pollution,the ocean contributes to all life on earth and regulates but organisation and threaten our explore the many benefits of our enigmatical ocean ecosystem in a guest piece from
3380,1.50E+18,18/03/2022 8:34,KIPPRAKENYA,NAIROBI,411,7820,1,ocean pollution,mitchell muchilwa a yearly ocean hero cord challenge innovation amp technovation regional dinners shares her story through their campaign on restoration of lake victoria mitchell and her brother built pp to collect data on plastic pollution
3381,1.50E+18,18/03/2022 8:30,CommsCMS,,0,6,0,ocean pollution,cms water news amp jobs
3382,1.50E+18,18/03/2022 8:00,UNEP_FI,Geneva,1755,25599,2,ocean pollution,guide available for financial institutions to pilot their activities towards a including breaking the plastic pollution cycle and managing the impact of coastal infrastructure projects
3383,1.50E+18,18/03/2022 7:55,Maryemame,"Canada, Sweden, Switzerland ",1178,1084,0,ocean pollution,on world water day how fashion can do its part pouring journal
3384,1.50E+18,18/03/2022 5:52,SandraJayn,,1679,1848,0,ocean pollution,please stop the global warming climate change drift and do something more useful instead such as stopping the and local governments pollution of our precious newlands estuaries rivers reaches and ocean
3385,1.50E+18,18/03/2022 5:36,mateosfo,"Berkeley, CA",6623,17429,2,ocean pollution,the largest source of plastic pollution in california’s coastal waters is carsconnie than is fighting every effort to do something about it someone should ask her why during the hearing tomorrow
3386,1.50E+18,18/03/2022 4:44,weaponxinc21,,3416,603,2,ocean pollution,“industrial pollution and the discarding of plastic waste must be tackled for the sake of all life in the ocean”– david attenborough please between
3387,1.50E+18,18/03/2022 4:20,trot_a,,2,11,0,ocean pollution,plastic pollution a truckload of plastic is dumped into the ocean every minute people let us not die
3388,1.50E+18,18/03/2022 4:04,iasbaba123,,5,7730,0,ocean pollution,a massive mound of plastic in the pacific ocean becomes a country with its own passport flag and debris currency in this design proposal intended to raise awareness about ocean pollution
3389,1.50E+18,18/03/2022 4:01,ThereThere_tw,,224,470,1,ocean pollution,travel culture magazine transitthe th edition fearing a sea of paradisealong with presenting the worlds ocean it mentions the environmental issues such as climate change ocean pollution and othersplease take a look
3390,1.50E+18,18/03/2022 3:49,ApolloMapping,"Boulder, CO",1301,2327,0,ocean pollution,even the has light pollution these new show its extent
3391,1.50E+18,18/03/2022 3:49,PlastikTalks,,189,176,3,ocean pollution,million pieces of plastic pollution find their way into our water bodies daily of plastic waste is sent to handbills or the ocean while only is recycle and gets incinerated trillion micro amp trillion microplastics litter our ocean
3392,1.50E+18,18/03/2022 3:36,chrysta_lou,Earth,1620,548,0,ocean pollution,peacelovejoyin a cleansed earthen pure oceanwhat have they offered debt pollution sickness death and misery to name a feat races cabs in barrelsmundane prepackaged existenceswe were meant for more human divineremember
3393,1.50E+18,18/03/2022 3:09,edgeofcreation,United States,310,284,0,ocean pollution,comfortable and enable packing the companies waging war on plastic
3394,1.50E+18,18/03/2022 2:44,threadbane,Central NY,1556,1385,0,ocean pollution,water has to be delivered in emergencies obviously or if a city water supply has been contaminated by republican criminals as in flint why can hypochondria just boilfilter their water then put it bottles instead of contributing to air river lake and ocean pollution
3395,1.50E+18,18/03/2022 2:32,Bakocom,Bako,3651,4892,0,ocean pollution,bake residents started would filter ocean pollution
3396,1.50E+18,18/03/2022 2:01,Miss_RTurner,,14,13,0,ocean pollution,a very insightful resource for the classroom that looks at ocean pollution overfishing and coral damage as a result of rising sea temperatures what a great way to involve students in learning about
3397,1.50E+18,18/03/2022 1:45,michael_gates,"Jersey City, NJ, US",310,116,0,ocean pollution,nurse n a microplastic bead or pellet used in manufacturing plastic needles are a more likely source of plastic pollution in the ocean sarah j north our plastic problem and how to solve it 2022
3398,1.50E+18,18/03/2022 1:24,bucscsc,"BUCS | Legazpi City, Albay",13,319,0,ocean pollution,m mariscotes layout by k m read more
3399,1.50E+18,18/03/2022 0:30,trot_a,,2,11,0,ocean pollution,plastic pollution an estimated million tones of plastic end up in the ocean each year people let us not die
3400,1.50E+18,18/03/2022 0:11,shirky17,Ohio,3658,3962,0,ocean pollution,who ocean pollution weimar
3401,1.50E+18,17/03/2022 23:37,sgmarineparks,Singapore,47,232,5,ocean pollution,clinically endangered hawksbill among two dead turtle found in waters
3402,1.50E+18,17/03/2022 23:36,fairIysedated,she/her,783,1147,0,ocean pollution,org i figured it out trash in the sea in the saturday my is actually to bring attention to ocean pollution and tyler and jose just want us to be more environmental conscious
3403,1.50E+18,17/03/2022 23:35,LifehackerAU,Australia,17,29438,0,ocean pollution,more than million tones of plastic ends up in our ocean every year
3404,1.50E+18,17/03/2022 23:14,PerPete03876392,"København, Danmark",471,217,0,ocean pollution,help us free the ocean of plastic pollution free the ocean
3405,1.50E+18,17/03/2022 22:46,LeeTyler,"New Jersey, USA",380,213,0,ocean pollution,turning the tide on ocean plastic pollution in the maladies video undefined
3406,1.50E+18,17/03/2022 22:46,museum_nature,2909,0,28,1,ocean pollution,turning the tide on ocean plastic pollution in the maladies video undefined
3407,1.50E+18,17/03/2022 22:42,educatewithmeg_,,56,12,0,ocean pollution,plastic is the biggest because of ocean pollution and ecosystems dying making schools plasticfree is the right step towards changes your school doing this plastic in our ocean is killing marine mammas via
3408,1.50E+18,17/03/2022 22:16,WorldWater_News,,1561,1745,1,ocean pollution,even the sea has light pollution these new maps show its extent science news magazine via
3409,1.50E+18,17/03/2022 22:07,erdeneruc,"Gig Harbor, WA",570,12893,14,ocean pollution,100 of ocean plastic pollution is from land based activities humans must stop the pollution at the source once plastic reaches the ocean it is nearly impossible to gather
3410,1.50E+18,17/03/2022 22:07,SeattleAquarium,"Seattle, WA",1098,23379,1,ocean pollution,it is likely that a combination of factors is contributing to the decline of help forests in the spanish sea increasing air and water temperatures chemical pollution changing oxygen levels and ocean acidificationlearn more and watch the video
3411,1.50E+18,17/03/2022 22:02,anabl18,"London, England",529,916,0,ocean pollution,why marine geologists think ocean cleanups are a bad idea vol
3412,1.50E+18,17/03/2022 21:50,CSIsocialimpact,Australia,10348,23418,1,ocean pollution,the has approved a landmarks agreement to create the worlds first global treaty to fight plastic pollution plastic pollution is an environmental crisis that extends from ocean trenches to mountain tops
3413,1.50E+18,17/03/2022 21:39,pangolincovid,,205,170,0,ocean pollution,again hasn gone away he pouting the gr and waterways and he allowed to do it given “a relaxed special licence from the queensland environment department to release pollution into the ocean”
3414,1.50E+18,17/03/2022 20:57,CathSalfino,#JerseyGirl #BidenWon,604,1146,2,ocean pollution,in my column today on world water day how fashion can do its part via
3415,1.50E+18,17/03/2022 20:40,ValleyView_News,,17,16,0,ocean pollution,the popular clothing line stein release pieces of women clothing a day synthesis textiles like polyester she would plastic particles which pollutes the ocean and land synthesis fibres are a prime source of micro plastic pollution hannah
3416,1.50E+18,17/03/2022 20:27,910Moe,"North Carolina, USA",556,365,0,ocean pollution,what about increases in temperate natural disasters and ocean acidification and air pollution mr astrophysicist
3417,1.50E+18,17/03/2022 20:01,mik_glass,"North Fringe, Ontario Chinada",4355,2767,3,ocean pollution,when it comes to world environmental health how about we work on the low hanging fruit first rivers mainly in asia are causing the majority of the ocean pollutionteach people to have respect for these rivers and we will immediately see the benefits
3418,1.50E+18,17/03/2022 20:01,green4EMA,"Los Angeles, CA",12795,25626,2,ocean pollution,loops cleaning the great pacific garage patch was probably a bad idea via
3419,1.50E+18,17/03/2022 20:00,trot_a,,2,11,0,ocean pollution,plastic pollution an estimated million tones of plastic end up in the ocean each year people let us not die
3420,1.50E+18,17/03/2022 19:40,PutinIsWashedUp,,41,3,0,ocean pollution,try to cheer for your players even when they do not play well try not to too them next match you play absolute trash fan culture do not drop in the ocean we do not need more pollution
3421,1.50E+18,17/03/2022 19:25,NftRated,,0,187770,4,ocean pollution,about million tons of plastic enters our ocean every years prevent this plastic pollution take a look at they extractgt100kg of plastic waste out of the ocean per each purchased nftjoin their discord
3422,1.50E+18,17/03/2022 18:22,MrsBloomrose,"Woodbridge, Virginia",560,247,0,ocean pollution,our always are filled with exhibitionrelated into our th traders are learning about cancer bees endangered animals ocean pollution and poverty and making action plans to combat these issues
3423,1.50E+18,17/03/2022 18:02,JackAchenbach,"Orange County, FL.",1740,344,0,ocean pollution,inactive people criticizing people that take action is probably a bad idea attacking a problem from only one angle is probably a bad idea providing zero realistic alternatives is probably a bad idea
3424,1.50E+18,17/03/2022 17:51,PSSargent,"St. John's, NL",74,103,0,ocean pollution,even the sea has light pollution these new maps show its extent
3425,1.50E+18,17/03/2022 17:22,Burgundavia,"Victoria, British Columbia",3092,2209,0,ocean pollution,do not disagree that industrial pollution is much much less here we also have favourable ocean breeze most of the day vancouver which has similar climate measured dangerous levels of air pollution near its roads
3426,1.50E+18,17/03/2022 17:10,TomorrowMaking,"Nottingham, UK.",351,192,0,ocean pollution,how hot is okay at what co concentration would that occur how could you guarantee food supply from elsewhere in the world how would you avoid ocean acidification caused by increased co what about air quality due to articulate pollution from increasing wildfires
3427,1.50E+18,17/03/2022 17:00,Spades_SBC,Minnesota USA / Global,155,55,0,ocean pollution,by absorbing co trees reduce ocean acidification rates other types of pollution are also reduced significantly by trees keeping water clean and safe
3428,1.50E+18,17/03/2022 16:58,WeAreLeonard,"Paris, France",2014,4776,1,ocean pollution,fostering ocean recovery requires action in many areas science governance direct protective action pollution control and the — director general and vice president
3429,1.50E+18,17/03/2022 16:47,ChristisKing123,,408,231,0,ocean pollution,with all this talk of climate change and saving the planet nobody is talking about what we are doing to the ocean reprehensible amounts of overfishing and insane levels of pollution its actually insane what were doing to our ocean
3430,1.50E+18,17/03/2022 16:26,Surfrider,"San Clemente, California",3735,126115,7,ocean pollution,the california ocean protection council op recently adopted a statewide microplastics strategy that recognizes the vast problems with microplastics and identified comprehensive solutions to reduce microplastic pollution learn more
3431,1.50E+18,17/03/2022 16:23,HeraldOpEd,"Doral, Fl.",665,4583,10,ocean pollution,the hope is to create a circular economy in which plastic materials are circulated to reduce waste pollution and harmful missions to support a wealthier ocean writes this is how we can make real progress toward a wastefree future
3432,1.50E+18,17/03/2022 16:23,chrisjfranko,"ÜT: 75.570853,-97.059868",696,1212,0,ocean pollution,imagine limping for corporations this hardship is like blaming plastic straw for all the pollution in the ocean
3433,1.50E+18,17/03/2022 16:10,nellybagswaste,"Northampton, England",72,13,0,ocean pollution,of marine mammas are at risk of choking on here are ways you can reduce properly avoid products containing microbes reduce your use of singles plastic read more it
3434,1.50E+18,17/03/2022 16:02,ELI_Ocean,"Washington, D.C.",780,876,1,ocean pollution,a million settlement requires a company that dumped plastic in the off the coast of to to fund conservation projects this case is a victory in the important fight to hold polluters accountable and reduce in the
3435,1.50E+18,17/03/2022 16:00,mit_esi,"MIT, Cambridge",489,2923,0,ocean pollution,dr carolina bastidas an marine biologist discusses how hurricane can radically affect marine ecosystems by changing seafloor habitat as well as levels of oxygen validity and pollution in the water
3436,1.50E+18,17/03/2022 16:00,octotokes,The Metaverse,10,684,3,ocean pollution,for ocean health the plastic pollution problem is so big that no single solution will fix it at once but were got to start somewhere
