,id,created_at,username,location,following,followers,retweet_count,search_term,text
4492,1.51E+18,28/03/2022 21:48,HollandGuy,,52,3,0,overfishing, i would love to know your thoughts on how this cisgender display of toxic masculinity will affect those affected by overfishing of sea bass and the production of maple syrup in canada in light of our current climate emergency would you say yes or most definitely
4493,1.51E+18,28/03/2022 21:03,tabs41,"Whangaparaoa, New Zealand",4910,3993,0,overfishing,clientearth takes legal action on overfishing amid climate carnage in ocean 
4494,1.51E+18,28/03/2022 20:35,thomlinson,"London, England",198,173,0,overfishing,conflict trashes governance amp institutions like those that might protect lakes from overfishing including where ive workedbut peace doesnt automatically fix things great article on continued deforestation in colombia local factors always matter 
4495,1.51E+18,28/03/2022 20:26,Stimson_SEAsia,"Washington, D.C.",191,1541,0,overfishing,interested in tonle sap lake amp how it is impacted by drought overfishing amp upstream join our own for a discussion w this wednesday at am edt pm ict 
4496,1.51E+18,28/03/2022 19:05,brigitte61,"Saint-Jérôme, Québec",1004,715,1,overfishing,overfishing is a crisis for marine life 
4497,1.51E+18,28/03/2022 19:00,501OfIllinois,"Illinois, USA",1,2,0,overfishing,many industries have been economically impacted by species loss the collapse of bee populations has hurt many in the annual 50b global honey industry likewise overfishing the atlantic cod has destroyed the livelihoods of local fishermen 
4498,1.51E+18,28/03/2022 18:53,cezarybaginski,Poland,1164,1624,0,overfishing, give a specific example overfishing ive addressed elsewhere hereits a myth that companies operate for a profit no astute business would do thatespecially not corporations which aim for stability first and foremost unless government gives them better options
4499,1.51E+18,28/03/2022 18:50,cezarybaginski,Poland,1164,1624,0,overfishing, ill take overfishing since most approaches there more or less address the restpollution affecting people is addressed by unregulated private insurance other thread
4500,1.51E+18,28/03/2022 18:43,altuswritings,Greece,452,497,0,overfishing, pollution of air and land global warming deforestation overfishing displacement of non human species destruction of natural habitats and ecosystems
4501,1.51E+18,28/03/2022 18:41,JazzerStix,"Balloch, West Dunbartonshire",1030,1057,0,overfishing,clientearth takes legal action on overfishing amid climate carnage in ocean  via 
4502,1.51E+18,28/03/2022 18:23,Cori__P,Atlanta via Miami via Seattle,1439,1481,0,overfishing, you know im a tinned fish stan but the only time i buy tinned tuna is to make a melt  mercury overfishing etc keep it occasional you can get really beautiful jarred tuna but im not going to use it to make a melt
4503,1.51E+18,28/03/2022 17:16,ZoolifeTv,,25,272,0,overfishing,did you know that humboldt penguin populations are on the decline these species face threats from human activities such as overfishing amp guano harvesting as well as climate change variations that are affecting their habitat  
4504,1.51E+18,28/03/2022 16:19,reddpups, The Keystone State,211,2018,0,overfishing,overfishing is a crisis for marine life 
4505,1.51E+18,28/03/2022 15:07,albacora_,"Pol. Ind. Landabaso, Bermeo",126,332,3,overfishing,did you know that each tuna species reflects different sounds discovered that echosounders can help tuna fishers to identify species before setting the catch reducing overfishing and bycatch 
4506,1.51E+18,28/03/2022 14:29,kafkachild,nyc,127,37,0,overfishing,overfishing should be punishable by death one fish per person
4507,1.51E+18,28/03/2022 14:09,ciwf,UK,2424,47173,4,overfishing,brilliant to see this this action from  taking action against overfishing will mean we have to address fish farming too approximately one quarter of all wildcaught fish are used to make fish feed 
4508,1.51E+18,28/03/2022 14:00,iHasabala,Earth,22,455,1,overfishing,climate change is the biggest threat to the planet but the greatest threat to the worlds oceans is overfishing 
4509,1.51E+18,28/03/2022 13:35,soyoi8,"West Midlands, England",696,387,2,overfishing,imagine the year  years in the futurenow imagine an ocean with  of its current inhabitants gone if current trends of overfishing and pollution continue then we will see oceans teaming with more plastic than fish 
4510,1.51E+18,28/03/2022 13:31,mcdesouza,"Rome, Lazio - Italy",1539,511,2,overfishing, deal why we need it and how to implement it  amp can work together to the benefit of countries when implementing a possible 
4511,1.51E+18,28/03/2022 12:33,ethicalfarmIE,"Clare, Ireland",645,1879,3,overfishing,“we are taking legal action to stop eu ministers consistently allowing rampant overfishing” said clientearth’s fisheries lawyer arthur meeus
4512,1.51E+18,28/03/2022 12:23,hazardpay62,,15,0,0,overfishing, yes some regulations can help certain parts of our environment and ecosystem overfishing can clearly cause damage to fish stocks my point is the climate has always been changing yes we can stop a lot of pollution and plastic waste most of which comes from asia not the us
4513,1.51E+18,28/03/2022 11:20,PVineski,,1197,2165,0,overfishing,clientearth takes legal action on overfishing amid climate carnage in ocean 
4514,1.51E+18,28/03/2022 11:07,JLP131,Mother Earth,2474,1539,0,overfishing,clientearth takes legal action on overfishing amid climate carnage in ocean 
4515,1.51E+18,28/03/2022 10:48,klesita,"Townsville, Australia",239,220,0,overfishing, yes many back then had the idea that the biggest problems facing the reef were water quality and overfishing that if those issues were fixed then corals would be resilient enough but for example in the north of the gbr bleached despite been less impacted by these presures
4516,1.51E+18,28/03/2022 10:10,ferdimagellan2,,3228,1526,0,overfishing,“overexploitation of fish stocks was supposed to end in but more than  of all commercial stocks in eu waters were unsustainably fished last year”“we are taking legal action to stop eu ministers consistently allowing rampant overfishing” 
4517,1.51E+18,28/03/2022 10:09,MysticMusician,Cornwall,269,222,0,overfishing,clientearth takes legal action on overfishing amid climate carnage in ocean 
4518,1.51E+18,28/03/2022 8:38,tynewrc,"Newcastle Upon Tyne, England",10368,14030,0,overfishing,clientearth takes legal action on overfishing amid climate carnage in ocean 
4519,1.51E+18,28/03/2022 8:35,RainRubio64,"Bakersfield, CA",705,108,0,overfishing, listen we understand that whaling and overfishing is bad but a vegan diet lacks vitamin b12 vitamin d calcium omega fats iron and zinc
4520,1.51E+18,28/03/2022 8:17,JohnHughes127,Rhondda Valleys,4996,4251,1,overfishing,clientearth takes legal action on overfishing amid climate carnage in ocean 
4521,1.51E+18,28/03/2022 7:45,JennyTwist1,Spain,15371,13781,0,overfishing,clientearth takes legal action on overfishing amid climate carnage in ocean 
4522,1.51E+18,28/03/2022 7:06,Civil_War_Spain,"Barcelona, Spain",3167,10260,6,overfishing, map showing overfishing around iberian coasts the seafood culture here is a gastronomic treasure but it has a cost in these waters and way beyond 
4523,1.51E+18,28/03/2022 6:40,CAH_Randy,Texas,1269,567,0,overfishing,the great barrier reef is under dire threat from overfishing toxic runoff and jj abrams putting lens flares all over everything
4524,1.51E+18,28/03/2022 6:33,saramo,"Essex, England",5000,4451,0,overfishing,clientearth takes legal action on overfishing amid climate carnage in ocean 
4525,1.51E+18,28/03/2022 6:17,therightarticle,,8935,16526,1,overfishing,clientearth takes legal action on overfishing amid climate carnage in ocean 
4526,1.51E+18,28/03/2022 6:13,joboxer12,"Swansea, Wales",5001,2375,0,overfishing,clientearth takes legal action on overfishing amid climate carnage in ocean 
4527,1.51E+18,28/03/2022 6:10,havantacluOTMP,"Hampshire, England",2275,2189,0,overfishing,clientearth takes legal action on overfishing amid climate carnage in ocean 
4528,1.51E+18,28/03/2022 6:08,jonathon793793,,8159,7433,0,overfishing,clientearth takes legal action on overfishing amid climate carnage in ocean 
4529,1.51E+18,28/03/2022 5:40,ZairaMirza1,,646,680,6,overfishing, s overfishing is killing worlds oceanic ecosystem it is putting the nature in a irreparable mode approx million sharks are killed every yearchina is the leading consumer of it china vowed to ban this but environmentalists are still waiting for that day 
4530,1.51E+18,28/03/2022 5:31,ChristineJameis,,11088,10081,0,overfishing,clientearth takes legal action on overfishing amid climate carnage in ocean 
4531,1.51E+18,28/03/2022 5:10,Atomodetalio,,293,234,0,overfishing,go get them 
4532,1.51E+18,28/03/2022 2:33,WillyJames2017,FREEDOM USA,4996,3247,0,overfishing,how does this end well we are overfishing the oceans with super boats dragging  lb nets destroying or disencouraging planting crops buying land and not herding beef rather bleading plant substitute good for thee not me… gates eating bloody plant burgers… nope
4533,1.51E+18,28/03/2022 2:20,laxmin,Pondicherry,120,10,0,overfishing, you have no knowledge of the diminishing fish stocks in the area due to overfishing do you your level of ignorance isnt special it is in fact very common pedestrian actually
4534,1.51E+18,28/03/2022 2:06,PotatoGun13,,283,83,0,overfishing, overfishing and the treatment of animals in certain facilities gen
4535,1.51E+18,28/03/2022 0:47,Miss_RTurner,,14,16,0,overfishing,a great introductory video into and the main issues with life below water overfishing pollution and rising sea temperatures engaging students with a video is a great way to introduce a lesson 
4536,1.51E+18,28/03/2022 0:13,adabagcompany,Brasil,541,1431,0,overfishing,clientearth takes legal action on overfishing amid climate carnage in ocean 
4537,1.51E+18,27/03/2022 23:51,r_keast,,53,1,0,overfishing,focus on looking under the water youll see our oceans need protecting are working to  end overfishing  restore fish stocks  protect ecosystems  eliminate illegal unreported and unregulated fishing 
4538,1.51E+18,27/03/2022 22:07,SocialistVoice,United Kingdom 🇬🇧,51621,79730,0,overfishing,clientearth is mounting legal action against the eu for failing to live up to its commitment to tackle overfishingthe move comes amid other inadequate efforts by authorities to protect the ocean and stop climate carnage in the seas
4539,1.51E+18,27/03/2022 21:46,VeganismBOT,Vegan central,0,214,1,overfishing,eating animals is bad due to overfishing we could see fishless oceans by  being vegan makes a difference
4540,1.51E+18,27/03/2022 21:42,excopfim,United Kingdom,462,439,0,overfishing, some humans are truly monstrous anyone who thinks animal captivity animal poaching overfishing shark finning whaling pangolin killing etc is ok or justified needs to leave the planet
4541,1.51E+18,27/03/2022 21:13,Garrygregg,,52,25,0,overfishing, commercial overfishing must be stopped it will naturally stop as the fish marine systems will continue to collapse shameful greed driven people
4542,1.51E+18,27/03/2022 20:56,BotanyRules,OccupiedMechoopdaLand/ChicoCA,3264,3355,0,overfishing, which part the overfishing of shrimp the limit of  or the “gluten free” label
4543,1.51E+18,27/03/2022 20:34,Boingloing,Philadelphia area,777,339,0,overfishing,i feel like i missed all the overfishing action today 
4544,1.51E+18,27/03/2022 19:52,LollyannaGreens,,43,137,0,overfishing,saturdays and imagine how wise this is because it prevents overfishing which is threatening our oceans this particular group would lay out their traps on saturday to trap fish so that they could violate the order without appearing to violate it and obviously allah swt 6
4545,1.51E+18,27/03/2022 18:00,Dreykopff,Germany,640,688,0,overfishing,overfishing with hawken ricarnaldo sess mayonetta 
4546,1.51E+18,27/03/2022 18:00,TheCanaryUK,United Kingdom,563,106722,9,overfishing,clientearth takes legal action on overfishing amid climate carnage in oceanby 
4547,1.51E+18,27/03/2022 17:41,Hephaestus7,Canada,15481,14904,0,overfishing,clientearth takes legal action on overfishing amid climate carnage in ocean 
4548,1.51E+18,27/03/2022 17:17,surfnm,,2248,524,0,overfishing,“japan’s total fish catch dropped by more than  between and  according to the united nations food and agriculture organization largely due to overfishing and climate change”
4549,1.51E+18,27/03/2022 16:40,waylonlewis,"Boulder, CO",23922,31993,0,overfishing,were overfishing fishing babies before they grow up amp mate glaciers melt water source for billions in asia amp bugs continue to kill 000s of muchneeded mature trees meanwhile we drive to eat a factoryfarmed burger instead of bikingwalkingbus to eat 
4550,1.51E+18,27/03/2022 16:27,ecobearwitness,New York City,1264,1853,1,overfishing,clientearth takes legal action on overfishing amid climate carnage in ocean the canary more w ecosearch 
4551,1.51E+18,27/03/2022 16:06,TheCanaryUK,United Kingdom,563,106722,9,overfishing,clientearth takes legal action on overfishing amid climate carnage in oceanby 
4552,1.51E+18,27/03/2022 13:54,navin391,"LI, NY",4991,1084,0,overfishing,the living are also suffering the effects of ecological upheaval the nearby ocean is emptying of marine life warned ardiles blaming overfishing by trawlers and warming waters 
4553,1.51E+18,27/03/2022 13:18,akilan27,"Toronto, Ontario",200,633,0,overfishing,this is the long term solution but there are thorny issues sri lankan govt itself is inward looking which is a major reason for this crisis itself there is bad blood between coastal indian tamils and lankan tamils tn fishermen who destroyed ecology by overfishing near home are 
4554,1.51E+18,27/03/2022 12:49,VeganismBOT,Vegan central,0,214,1,overfishing,eating animals is bad due to overfishing we could see fishless oceans by  this is why im vegan
4555,1.51E+18,27/03/2022 11:09,Gaemyanny,,496,392,0,overfishing,in the situation they are currently in ie fishing nets pollution overfishing i think natee will be the best vet they have because he has this ability so the other vets may be rivals who try to sabotage him etc because the animal world isn’t rainbows and unicorns
4556,1.51E+18,27/03/2022 10:40,Josje23,Nicosia,2294,1106,0,overfishing,legal action is to be brought against all eu countries over the setting of unsustainable fishing quotas for  two years after a deadline to end overfishing more than  of all commercial stocks in eu waters were unsustainably fished last year
4557,1.51E+18,27/03/2022 9:46,DianaBunny1103,Texas YEEE HAWW,161,196,0,overfishing, to be fair overfishing is bad for the environment while humans are an invasive species
4558,1.51E+18,27/03/2022 9:18,mentalmal1,Hornchurch,3656,5055,0,overfishing,peter ridd coral bleaching is natural and we’re not overfishing our waters 
4559,1.51E+18,27/03/2022 8:46,1minute4change,"Sydney, Australia",3441,6696,9,overfishing,today take a minute to  and support  theyre taking legal action to stop eu ministers from consistently allowing rampant overfishing
4560,1.51E+18,27/03/2022 7:44,YesMissMurphy,"London, England",3344,14030,0,overfishing, thank you russ that’s very kind a lucrative solid career before all the microplastics and overfishing
4561,1.51E+18,27/03/2022 7:30,Lepimann,Essex UK,723,900,1,overfishing,overfishing 
4562,1.51E+18,27/03/2022 6:36,namhwan_namjai,ป้อมยามตึกเช่า,393,55,0,overfishing,overfishing is killing the planet
4563,1.51E+18,27/03/2022 1:19,etivyas,,108,136,0,overfishing, the lions and tigers hunt for food they don’t breed animals in claustrophobic spaces for their food animals don’t store food and do overfishing in the oceans their ways are natural sustainable and minimal waste don’t compare it with what present day humans do everyday
4564,1.51E+18,26/03/2022 23:30,basedauger,,230,10,0,overfishing, yea but licensees serve a purpose and are a good thing otherwise we would see overfishing and overhunting deer almost went away in america
4565,1.51E+18,26/03/2022 23:07,curtis_1myers,Manchester/Gene/NY,808,1210,2,overfishing,natures depletion is costing the globaleconomy an estimated 6 trillion a year 11 of gdp through impacts such ascontamination of water loss of fertile land from soil erosion deforestation unsustainable food systems waste overfishing amp exploitation of materials etc
4566,1.51E+18,26/03/2022 22:51,TheBeesleyBuzz,"Kent, UK",3800,2894,0,overfishing,regional fisheries bodies save endangered penguins from fisheries bycatch and overfishing  sign the petition via 
4567,1.51E+18,26/03/2022 22:04,Francki142,,564,481,0,overfishing,the film explores various environmental issues affecting oceans including plastic pollution ghost nets and overfishingand argues that commercial fisheries are the main driver of marine ecosystem destruction 
4568,1.51E+18,26/03/2022 22:04,Official_Cyno,Earth... For now,29,353,0,overfishing,i’m writing a song about overfishing for my writing class and my hook is “their lives for a dish” and now i don’t wanna eat fish 
4569,1.51E+18,26/03/2022 20:27,INSIDE89397147,,333,227,0,overfishing,commentary south china sea may run out of fish at this rate of overfishing  cna
4570,1.51E+18,26/03/2022 19:46,zerooo_char,,258,619,0,overfishing,overfishing gbrella can sorta kill chinooks early idk how useful it is without gchar 
4571,1.51E+18,26/03/2022 18:49,VeganismBOT,Vegan central,0,214,0,overfishing,meat is murder due to overfishing we could see fishless oceans by  being vegan makes a difference
4572,1.51E+18,26/03/2022 18:11,bradley47741243,,149,14,0,overfishing, same groups finance our government in canada they feed the media negative propoganda and then try to shut it down via social conscience salmon farming the least carbon footprint protiengets blamed for decreasing salmon stocks yet poor forestry overfishing urban encroachment
4573,1.51E+18,26/03/2022 17:48,WendyDianaLukow,,283,30,1,overfishing,overfishing is a crisis for marine life 
4574,1.51E+18,26/03/2022 17:46,ZarkowDS,,50,25,0,overfishing, that is because a gun doesnt automagically hurt anyone fishing in a lake could hurt the ecosystem when there is overfishing going on
4575,1.51E+18,26/03/2022 16:44,BeyondTreesNet,,143,135,0,overfishing,can the earth be savedthe answer is ‘yes’ with some big ‘ifs’ here are things we must do right now  produce more food on less land  eliminate overfishing  increase clean energy 
4576,1.51E+18,26/03/2022 16:21,KlausRiede,weltweit,5001,4517,1,overfishing,fish crimes in the global oceans  in a way a spoiler
4577,1.51E+18,26/03/2022 15:59,goodnatureart,State of Mind: grateful,4255,1630,0,overfishing,this orca death is connected to climate and transnational crime syndicates who are overfishing our mother oceanbig tech is intimately involved in our own extinction tracking fish down as they become scarce forcing fishermen to kill our cousins our family 
4578,1.51E+18,26/03/2022 15:50,269Justice,"Eugene, OR",6867,8428,129,overfishing,commercial sustainable is a mythpopulations are dwindling and the lack of biodiversity caused by overfishing along with the contamination caused by aquafarms has disastrous results to all life on earth experts predict fishless oceans by the year   
4579,1.51E+18,26/03/2022 15:47,adiyendasan1977,India,3040,446,0,overfishing, highest polluters comprise this cabal plus squarely responsible for petroleum exploitation utilizing coal all minerals natural resources overfishing skinning animals for fur n food n cosmetics and also of humanspeople who fall for this will end up on their 
4580,1.51E+18,26/03/2022 15:04,miss_balfe,,1043,392,1,overfishing,1geo overfishing revision keynotes 
4581,1.51E+18,26/03/2022 14:50,NOAAFish_GARFO,"Gloucester, MA",427,5432,1,overfishing,the great lakes are some of our nation’s most important natural recreational and economic resources but they face many threats including habitat degradation pollution overfishing and the spread of invasive species learn what we are doing to help 
4582,1.51E+18,26/03/2022 14:45,VonGottGeretten,United States,1172,103,0,overfishing, catchandrelease should be fully legal under all circumstances keeping is regulated because of overfishing which destroys ecosystemsbut how can you regulate that without regulating absolutely everyone who fishes
4583,1.51E+18,26/03/2022 13:51,wtf_is_g0ing_on,,641,178,1,overfishing,seaspiracy 2021 passionate about ocean life a filmmaker sets out to document the harm that humans do to marine species — and uncovers alarming global corruption 
4584,1.51E+18,26/03/2022 13:51,mongabay,Global,17594,118555,4,overfishing,ancestors of sharks have been swimming in the oceans for as long as million years fossil evidence suggests yet a third of all known species of sharks rays and chimaeras are threatened with extinction due to overfishing and other human activities 
4585,1.51E+18,26/03/2022 13:41,mrbrock76,london ,2425,1233,0,overfishing,stop overfishing before its too late  sign the petition via 
4586,1.51E+18,26/03/2022 13:32,FaeWildlife,,31,27,0,overfishing,in recent years overfishing and illegal fishing have led to drastic declines in shark populations around the world 
4587,1.51E+18,26/03/2022 13:21,donald_doramus,"Arkansas, USA",275,99,0,overfishing, not just farmland but highrisescondos complexes drilling for oil in the gulf overfishing in territorial waters and more why because americans are greedy america amp americans arent same as yesteryears hence socialism desires which the young amp dumb havent a clue about
4588,1.51E+18,26/03/2022 13:18,lot_lizard_heat,New Orleans,509,214,0,overfishing, and you see no need for a mechanism to prevent a group of landowners from overfishing the headwaters of a river precisely because you are a bit hot around the collar about your tax billive read rothbard his idea falls apart when it comes to ecology
4589,1.51E+18,26/03/2022 11:07,OP_Society,,4195,52899,5,overfishing,legal action is to be brought against all eu countries over the setting of unsustainable fishing quotas for  two years after a deadline to end overfishing
4590,1.51E+18,26/03/2022 10:58,Caraotametalera,"Azores, Portugal",1620,305,1,overfishing,“ mislabeling of contents prevents consumers – in this case pet owners – from making informed and environmentally conscious decisions consequently pet owners and animal lovers may unwittingly be contributing to the overfishing of endangered sharks” 
4591,1.51E+18,26/03/2022 10:11,florestaqueen,"Torquay, UK",5833,5867,0,overfishing, pollock sorry but i threw themdidn’t like the taste and kids have more taste buds then adults so only cod will do and because of overfishing it will become more expensive unfortunately
4592,1.51E+18,26/03/2022 6:15,KevinBCroft2,,0,2,0,overfishing, china  is overfishing polluting spreading communism diseases fentanyl buying up farmland and will soon control all medications and the semiconductor market you go joe
4593,1.51E+18,26/03/2022 4:51,ishinobu_actual,Oregon (US),90,510,0,overfishing, worldwide governmental leaders cling to the plutocratic status quo and voters keep electing conservatives that makes selfextinction this century a certainty 
4594,1.51E+18,26/03/2022 3:49,Steele87871254,"Los Angeles, CA",457,68,1,overfishing,thank you for highlighting the plight of our oceans amp marine life tucker is correct too many people especially ocean advocates dont talk about the massive overfishing and pollution that china is doing to our oceans 
4595,1.51E+18,26/03/2022 3:16,Doright22Dr,Florida Boy ,183,19,0,overfishing, antlgbtq bills introduced in   america overfishing of humen rights who curbing you   stay safe amp enjoy via 
4596,1.51E+18,26/03/2022 2:57,LadyAg72,"Texas, USA",4993,4544,1,overfishing, china fished out their own waters now fishing in america amp canada
4597,1.51E+18,26/03/2022 2:40,BigBingConsumer,,182,28,0,overfishing, fishing licenses fund wildlife conservation efforts and help prevent overfishing i wasnt aware libertarians are antibiodiversity
4598,1.51E+18,26/03/2022 2:02,ProdigalBonchea,,209,45,0,overfishing, seems like you are overfishing fish too much the ocean ecosystem falls down and if you take guns away you eliminate the ability for communities to defend themselves
4599,1.51E+18,26/03/2022 1:53,SamWilkes_,"Wallabi Point, New South Wales",33,25,1,overfishing,what a great idea to incorporate virtual reality into a unit of work on we could show students the devastating effects of pollution and overfishing on our oceans 
4600,1.51E+18,26/03/2022 1:46,CaitlanTull,,21,22,0,overfishing,love this practical and engaging overfishing activity have a look at some students completing it  this would be a great way to show how overfishing is depleting our oceans
4601,1.51E+18,26/03/2022 1:31,CaitlanTull,,21,22,0,overfishing, what an effective way to utilise ict to create a hands on practical learning experience for our students i love how you mentioned not only showing students the effects of overfishing but keeping it positive by showing them things people are doing to help
4602,1.51E+18,26/03/2022 1:29,CaitlanTull,,21,22,0,overfishing, wow what an interesting statistic yes we definitely need to educate our students on the importance of only taking what we need i love how that website defines overfishing thanks for sharing
4603,1.51E+18,26/03/2022 1:04,pdjmoo,USA and Global,4101,5417,0,overfishing, seafloor carnagethe truth about turning seafloor into deserts destroying unknown 
4604,1.51E+18,26/03/2022 0:47,vegan_v_vegan,Earth,3703,3768,0,overfishing,every day i see so much evilyulin pig gondolas kill shelters horse slaughter wet markets foie gras faroe islands trophy hunting abuse poaching factory farms overfishingnow the next horror octopus farming 
4605,1.51E+18,26/03/2022 0:34,wilts59,"Texas, USA",146,75,0,overfishing, i think requiring a fishing license is fine it helps fund the fish and game service which is needed to keep the fishing good and not having overfishing
4606,1.51E+18,26/03/2022 0:25,pdjmoo,USA and Global,4101,5417,3,overfishing, watchan exceptional award winning film planet ocean 12900to the last fish reasons you should be super worried about 
4607,1.51E+18,26/03/2022 0:15,pdjmoo,USA and Global,4101,5417,1,overfishing, to the last fishemptying our oceanswrecking the ecosystem • overfishing • collapsing fisheries • ocean dependent species starving 
4608,1.51E+18,26/03/2022 0:10,joe_torgerson93,"Portland, OR",361,11848,0,overfishing,criminals rarely ask for a license before carrying a gun and using it overfishing is a big deal my solution is to also regulate the larger commercial fishing companies to a greater extent 
4609,1.51E+18,25/03/2022 23:54,UrbanPlates,,731,1271,0,overfishing,fun fact our salmon is certified sustainable by the aquaculture stewardship council which means we’re minimizing impact on the ocean and preventing overfishing  
4610,1.51E+18,25/03/2022 23:13,ICRObservatory,https://www.facebook.com/ICRI.,23,15,7,overfishing, and their relatives face many threats including loss and direct exploitation in the form of and 
4611,1.51E+18,25/03/2022 23:07,justinreinhart,"Los Angeles, CA",153,39,0,overfishing, maybe you should think about it there needs to be limits on overfishing but there’s no limits on selfdefense
4612,1.51E+18,25/03/2022 22:26,Liebchen59,"San Jose, CA",1959,1055,0,overfishing, sure because overfishing is not really a thing
4613,1.51E+18,25/03/2022 21:57,rstephensx87,"Somewhere, Kentucky",524,276,0,overfishing, one is for protection the other is for conservation and to provide funding for the states conservation efforts as well as acting as a limit to overfishing and over hunting populations for fucks sake you’re the best your constituents had to choose from for real
4614,1.51E+18,25/03/2022 21:39,MarineGenomics,,1762,1386,1,overfishing,  the coastal waters of the black river district is home to many endemic species that are threatened by overfishing and pollution establishing protected areas would help safeguard fragil… 
4615,1.51E+18,25/03/2022 21:14,SHARKSTEWARDS,"Sausalito, California",731,3859,1,overfishing,purina mars petfoods test positive for endangered sharks meat 
4616,1.51E+18,25/03/2022 21:12,ben_janitor,"Michigan, USA",1428,53,0,overfishing, due to overfishing this is no longer true
4617,1.51E+18,25/03/2022 20:34,obnoxious_pony,"Fort Smith, AR",413,57,0,overfishing, it’s to prevent overfishing and establish a revenue stream for local game and wildlife its also used as verification that you are a us citizen as you have to have photo id to get one american waterways already face enough troubles without overfishing
4618,1.51E+18,25/03/2022 20:14,BosozokuTerKen,Neo-Tokyo,1867,1485,2,overfishing,first off overfishing is a genuine problem secondly fuck you will not be infringed 
4619,1.51E+18,25/03/2022 19:51,havard_lindheim,,89,48,0,overfishing, for the fishing though the economy isnt important 1mday is nothing the ecological factor is everythingin large parts of the seas fishing is ruined due to overfishing it is crucial to cooperate on fishing quotas else it may strike the entire north atlantic sea
4620,1.51E+18,25/03/2022 19:47,Rob_Silvermyst,"Austintown, OH",1353,805,0,overfishing, one preserves species from overfishingoverhunting the other enables people to protect themselves these are not the same 
4621,1.51E+18,25/03/2022 19:36,LuckyLynx1,Alligator/Caution,220,80,0,overfishing, nah bro natural resources is definitely in govt responsibility we gotta have some control over it otherwise you end up overfishing and hurting the wild fish populations
4622,1.51E+18,25/03/2022 19:34,LuckyLynx1,Alligator/Caution,220,80,0,overfishing, prevents overfishing if we didnt regulate natural resources wed end up severely damaging the populations of wild fish
4623,1.51E+18,25/03/2022 19:24,GPREINC,"Omaha, Neb.",1170,1638,1,overfishing,the majority of our planet is covered in oceans we are actively finding ways to protect these ecosystems through the production of plantbased protein to reduce overfishing and support the growth and health of a wide range of fish species 
4624,1.51E+18,25/03/2022 19:15,PeacemakerRD58,Washington,345,218,0,overfishing, maybe the new regulations need to include better overfishing restrictions with greater penalties for violators combined with better regulations of aquatic contamination inclusive of thermal energy
4625,1.51E+18,25/03/2022 19:05,Expat_Matt,A beach in Rosarito,178,305,0,overfishing, whoa there overfishing is a real thingplenty of people to go around though
4626,1.51E+18,25/03/2022 18:41,AMCostaRicaNews,"San José, Costa Rica",52,923,0,overfishing,the agreement addresses ocean ecosystem degradation overfishing and illegal unreported and unregulated fishing continue reading  
4627,1.51E+18,25/03/2022 18:35,Austindevon49,the wet coast of Canada,331,306,0,overfishing,guarding against overfishing is important to our environment 
4628,1.51E+18,25/03/2022 18:00,tradishskinbyrd,Stolen Kalapuya Territory,3983,4290,0,overfishing, no couple reasons first off i can’t speak for oh but most states use license fees to pay for conservation efforts and for dfw agencies which helps protect wildlife second fishing should be restricted so overfishing doesn’t happen and tribal treaties and rights are enforced
4629,1.51E+18,25/03/2022 17:57,GalanaPen,"Galana, Kenyan Coast",902,877,12,overfishing,parrot fishes spend  of their day eating algae and dead coral they clean our reefs this makes them an important part of our ecosystem most of the reefs across the tropics are full of algae due to overfishing of the parrot fish and other herbivores 
4630,1.51E+18,25/03/2022 17:54,Fission1973,southern USA,950,209,0,overfishing, i have a license for both hunting and fishing dont kid yourself those licenses dont prevent over hunting or overfishing the myth is that they pay for game wardens and govt conservation efforts they never show us the gains tho like most licenses its a money grab
4631,1.51E+18,25/03/2022 17:49,Ariadna03563287,,32,15,0,overfishing, exactly i think that overfishing is a problem that all states must work to avoid however there will always be international actors who do not comply with the rules
4632,1.51E+18,25/03/2022 17:48,kipishtheknave,On the frontlines,573,51,0,overfishing, overfishing is the only reasonable parteducation bullshitminimum safety bullshit
4633,1.51E+18,25/03/2022 17:28,SignatureWolfe,Kingdom of Heaven,673,938,2,overfishing, technically the fish license is to keep you from overfishing but nonetheless a terrible analogyas you can never have too many guns
4634,1.51E+18,25/03/2022 17:23,Sentient_Media,,286,5713,4,overfishing,climate plans rarely address how overfishing drives through the destruction of ecosystems reports on marine researchers calling on governments to restore biosystems as a way to drastically slow the  
4635,1.51E+18,25/03/2022 17:23,Sentient_Media,,286,5713,2,overfishing,aquaculture has been developed in response to fish farms are also called “ of the sea” because they resemble landbased factory farms in many ways including their detrimental impacts on animals and local communities  
4636,1.51E+18,25/03/2022 17:23,Sentient_Media,,286,5713,2,overfishing,the oceans are home to around  of life on earth but marine life is threatened by commercial only 5 of the has been declared a protected area and more than  of these protected areas still allow fishing  
4637,1.51E+18,25/03/2022 17:21,Chistery1,,40,276,0,overfishing,honestly surprised by the low percentage drop in “sustainably harvested” fish i would’ve thought that s health craze popularizing fish consumption combined with overfishing bycatch amp retaining destructive methods the percentage drop would’ve been much higher
4638,1.51E+18,25/03/2022 16:44,RCortKirkwood,,3705,1606,1,overfishing,states require fishing licenses to stop overfishing ie to protect fishstates permit concealed carry with or without a permit to stop victimization ie to protect human beingsthere i thought about it 
